,desc,mfc,names,price,url,desc_split,descrip,heat,heat_lvl,ing
24,"
Blair's Sasla De La Muerte is similar to the Original Death Sauce but with 50% more Habanero peppers and 50% more heat. 
Heat Level: Hot
Ingredients: Habaneros Rojos y Anaranjados, Vinagre, Pimienta de Cayena Fresca, Ajo Triturado, Chipotle, Jugo de Lima, Cilantro, Hierbas y Especias Frescas.
5 oz
",Blair's, Salsa De La Muerte    ,7.49,https://heathotsauce.com/collections/all/products/salsa-de-la-muerte,"[Blair's Sasla De La Muerte is similar to the Original Death Sauce but with 50% more Habanero peppers and 50% more heat. , Heat Level: Hot, Ingredients: Habaneros Rojos y Anaranjados, Vinagre, Pimienta de Cayena Fresca, Ajo Triturado, Chipotle, Jugo de Lima, Cilantro, Hierbas y Especias Frescas., 5 oz]",Blair's Sasla De La Muerte is similar to the Original Death Sauce but with 50% more Habanero peppers and 50% more heat. ,hot,hot,"Ingredients: Habaneros Rojos y Anaranjados, Vinagre, Pimienta de Cayena Fresca, Ajo Triturado, Chipotle, Jugo de Lima, Cilantro, Hierbas y Especias Frescas."
25,"
Blair's Mega Death Sauce contains ingredients 650 times hotter than a jalapeño pepper. This sauce is mercilessly hot and should be used with caution.  
Heat Level: Extreme
Ingredients: Habanero Peppers, Cayenne Peppers, Vinegar, Salt, Natural Flavor, Molasses, Guava Puree, Ginger, Corn Starch, Garlic, Chipotle Peppers, Onion, Ascorbic Acid (Vitamin C), Spices.
5 oz
",Blair's, Mega Death Sauce    ,11.49,https://heathotsauce.com/collections/all/products/mega-death-sauce,"[Blair's Mega Death Sauce contains ingredients 650 times hotter than a jalapeño pepper. This sauce is mercilessly hot and should be used with caution.  , Heat Level: Extreme, Ingredients: Habanero Peppers, Cayenne Peppers, Vinegar, Salt, Natural Flavor, Molasses, Guava Puree, Ginger, Corn Starch, Garlic, Chipotle Peppers, Onion, Ascorbic Acid (Vitamin C), Spices., 5 oz]",Blair's Mega Death Sauce contains ingredients 650 times hotter than a jalapeño pepper. This sauce is mercilessly hot and should be used with caution.  ,extreme,extreme,"Ingredients: Habanero Peppers, Cayenne Peppers, Vinegar, Salt, Natural Flavor, Molasses, Guava Puree, Ginger, Corn Starch, Garlic, Chipotle Peppers, Onion, Ascorbic Acid (Vitamin C), Spices."
26,"
 This is the first Death Sauce ever made. It's made from the unmistakable mix of habanero, cayenne, and chipotle. Try on wings or in a Bloody Mary.
Heat Level: Hot
Ingredients: Red and Orange Habaneros, Vinegar, Fresh Cayenne, Smashed Garlic, Chipotle, Lime Juice, Cilantro, Fresh Herbs and Spices.
5 oz
",Blair's, Original Death Sauce    ,7.99,https://heathotsauce.com/collections/all/products/original-death-sauce,"[ This is the first Death Sauce ever made. It's made from the unmistakable mix of habanero, cayenne, and chipotle. Try on wings or in a Bloody Mary., Heat Level: Hot, Ingredients: Red and Orange Habaneros, Vinegar, Fresh Cayenne, Smashed Garlic, Chipotle, Lime Juice, Cilantro, Fresh Herbs and Spices., 5 oz]"," This is the first Death Sauce ever made. It's made from the unmistakable mix of habanero, cayenne, and chipotle. Try on wings or in a Bloody Mary.",hot,hot,"Ingredients: Red and Orange Habaneros, Vinegar, Fresh Cayenne, Smashed Garlic, Chipotle, Lime Juice, Cilantro, Fresh Herbs and Spices."
27,"
Blair's After Death Sauce is an extremely spicy, tongue-tempting hot sauce made with Habanero, Cayenne, Chipotle, and pepper extract. 
Heat Level: Extreme
Ingredients: Red and Orange Habaneros, Vinegar, Fresh Cayenne, Smashed Garlic, Chipotle, Pepper Extract, Lime Juice, Cilantro, Fresh Herbs and Spices.
5 oz
",Blair's, After Death Sauce    ,7.99,https://heathotsauce.com/collections/all/products/after-death-sauce,"[Blair's After Death Sauce is an extremely spicy, tongue-tempting hot sauce made with Habanero, Cayenne, Chipotle, and pepper extract. , Heat Level: Extreme, Ingredients: Red and Orange Habaneros, Vinegar, Fresh Cayenne, Smashed Garlic, Chipotle, Pepper Extract, Lime Juice, Cilantro, Fresh Herbs and Spices., 5 oz]","Blair's After Death Sauce is an extremely spicy, tongue-tempting hot sauce made with Habanero, Cayenne, Chipotle, and pepper extract. ",extreme,extreme,"Ingredients: Red and Orange Habaneros, Vinegar, Fresh Cayenne, Smashed Garlic, Chipotle, Pepper Extract, Lime Juice, Cilantro, Fresh Herbs and Spices."
28,"
This sauce is dangerously addictive. The sweet tang of pineapple and the heat of the Habanero pepper works well with everything from smoked pulled pork sliders & tuna salad sandwiches, to a 5 star meal of fresh grilled fish. 
Heat Level: Hot
Ingredients: ﻿Pineapple, Pineapple Juice, Apple Cider Vinegar, Pineapple Juice Concentrate, Habanero Powder, Sea Salt, Garlic Powder. 
5.6 oz
",Adoboloco, Adoboloco Pineapple Habanero    ,9.99,https://heathotsauce.com/collections/all/products/adoboloco-pineapple-habanero,"[This sauce is dangerously addictive. The sweet tang of pineapple and the heat of the Habanero pepper works well with everything from smoked pulled pork sliders & tuna salad sandwiches, to a 5 star meal of fresh grilled fish. , Heat Level: Hot, Ingredients: ﻿Pineapple, Pineapple Juice, Apple Cider Vinegar, Pineapple Juice Concentrate, Habanero Powder, Sea Salt, Garlic Powder. , 5.6 oz]","This sauce is dangerously addictive. The sweet tang of pineapple and the heat of the Habanero pepper works well with everything from smoked pulled pork sliders & tuna salad sandwiches, to a 5 star meal of fresh grilled fish. ",hot,hot,"Ingredients: ﻿Pineapple, Pineapple Juice, Apple Cider Vinegar, Pineapple Juice Concentrate, Habanero Powder, Sea Salt, Garlic Powder. "
29,"
The first thing you’ll taste is the perfect sweet flavor of a ripe mango, then the balance of Habanero heat and flavor. Adoboloco mango hot sauce is perfectly paired with pizza, hot sticky rice, pork chops, smoked pulled pork sliders, braised beef tacos or pretty much any taco for that matter.
Heat Level: Hot
Ingredients: Mango, rice vinegar, garlic, sea salt, habanero peppers.
5.6 oz
",Adoboloco, Mangoes! Bumbye!    ,9.99,https://heathotsauce.com/collections/all/products/mangoes-bumbye,"[The first thing you’ll taste is the perfect sweet flavor of a ripe mango, then the balance of Habanero heat and flavor. Adoboloco mango hot sauce is perfectly paired with pizza, hot sticky rice, pork chops, smoked pulled pork sliders, braised beef tacos or pretty much any taco for that matter., Heat Level: Hot, Ingredients: Mango, rice vinegar, garlic, sea salt, habanero peppers., 5.6 oz]","The first thing you’ll taste is the perfect sweet flavor of a ripe mango, then the balance of Habanero heat and flavor. Adoboloco mango hot sauce is perfectly paired with pizza, hot sticky rice, pork chops, smoked pulled pork sliders, braised beef tacos or pretty much any taco for that matter.",hot,hot,"Ingredients: Mango, rice vinegar, garlic, sea salt, habanero peppers."
30,"
Like Pittsburghers, Pittsburgh Style Hot Sauce delivers a bold in your face taste that won't quit! The distinctive taste and heat level is achieved by blending a selection of the world's hottest fermented peppers. 
Heat Level: Extra Hot
Ingredients: ﻿Fermented super hot pepper mash (ghosts, scorpions, 7 pots, primos, carolina reapers), rice vinegar, turbinado sugar, fresh garlic, meyer lemon juice, pink himalayan salt and other spices. 
5 oz
",Allegheny City Farms, Pittsburgh Style Hot Sauce    ,6.99,https://heathotsauce.com/collections/all/products/pittsburgh-style,"[Like Pittsburghers, Pittsburgh Style Hot Sauce delivers a bold in your face taste that won't quit! The distinctive taste and heat level is achieved by blending a selection of the world's hottest fermented peppers. , Heat Level: Extra Hot, Ingredients: ﻿Fermented super hot pepper mash (ghosts, scorpions, 7 pots, primos, carolina reapers), rice vinegar, turbinado sugar, fresh garlic, meyer lemon juice, pink himalayan salt and other spices. , 5 oz]","Like Pittsburghers, Pittsburgh Style Hot Sauce delivers a bold in your face taste that won't quit! The distinctive taste and heat level is achieved by blending a selection of the world's hottest fermented peppers. ",extra hot,extra hot,"Ingredients: ﻿Fermented super hot pepper mash (ghosts, scorpions, 7 pots, primos, carolina reapers), rice vinegar, turbinado sugar, fresh garlic, meyer lemon juice, pink himalayan salt and other spices. "
31,"
Like Pittsburghers, Pittsburgh Style Hot Sauce delivers a bold in your face taste that won't quit! The distinctive taste and heat level is achieved by blending a selection of the world's hottest fresh peppers. Get the Harvest Edition while supplies last!
Heat Level: Extra Hot
Ingredients: ﻿Fresh super hot pepper mash (ghosts, scorpions, 7 pots, primos, carolina reapers), rice vinegar, turbinado sugar, fresh garlic, meyer lemon juice, pink himalayan salt and other spices. 
5 oz
",Allegheny City Farms, Pittsburgh Style Hot Sauce (Harvest Edition)    ,8.99,https://heathotsauce.com/collections/all/products/pittsburgh-style-hot-sauce-harvest-edition,"[Like Pittsburghers, Pittsburgh Style Hot Sauce delivers a bold in your face taste that won't quit! The distinctive taste and heat level is achieved by blending a selection of the world's hottest fresh peppers. Get the Harvest Edition while supplies last!, Heat Level: Extra Hot, Ingredients: ﻿Fresh super hot pepper mash (ghosts, scorpions, 7 pots, primos, carolina reapers), rice vinegar, turbinado sugar, fresh garlic, meyer lemon juice, pink himalayan salt and other spices. , 5 oz]","Like Pittsburghers, Pittsburgh Style Hot Sauce delivers a bold in your face taste that won't quit! The distinctive taste and heat level is achieved by blending a selection of the world's hottest fresh peppers. Get the Harvest Edition while supplies last!",extra hot,extra hot,"Ingredients: ﻿Fresh super hot pepper mash (ghosts, scorpions, 7 pots, primos, carolina reapers), rice vinegar, turbinado sugar, fresh garlic, meyer lemon juice, pink himalayan salt and other spices. "
32,"
Created exclusively for the Creole Nouvelle restaurant Roux in Tampa, FL, their Louisiana-Style Red Hot Sauce captures the traditions of Cajun Country and the spirit of its cuisine. Simple, fresh-tasting and versatile, this medium-heat condiment provides flavorful finishing touches and spicy punch to gumbos, Po’ boys, red beans and rice and more.
Heat Level: Medium
Ingredients: Vinegar, Red Jalapeño Peppers, Roasted Red Peppers, cane sugar, garlic & sea salt.
5 oz
",Roux, Roux Louisiana Style    ,5.99,https://heathotsauce.com/collections/all/products/roux-louisiana-style,"[Created exclusively for the Creole Nouvelle restaurant Roux in Tampa, FL, their Louisiana-Style Red Hot Sauce captures the traditions of Cajun Country and the spirit of its cuisine. Simple, fresh-tasting and versatile, this medium-heat condiment provides flavorful finishing touches and spicy punch to gumbos, Po’ boys, red beans and rice and more., Heat Level: Medium, Ingredients: Vinegar, Red Jalapeño Peppers, Roasted Red Peppers, cane sugar, garlic & sea salt., 5 oz]","Created exclusively for the Creole Nouvelle restaurant Roux in Tampa, FL, their Louisiana-Style Red Hot Sauce captures the traditions of Cajun Country and the spirit of its cuisine. Simple, fresh-tasting and versatile, this medium-heat condiment provides flavorful finishing touches and spicy punch to gumbos, Po’ boys, red beans and rice and more.",medium,medium,"Ingredients: Vinegar, Red Jalapeño Peppers, Roasted Red Peppers, cane sugar, garlic & sea salt."
33,"
This bold, sweet and spicy sauce combines an exotic blend of habanero peppers, tropical fruits and ground spices. 
Heat Level: Medium
Ingredients: Habanero peppers, mangoes, pineapple, vinegar, bananas, tomatoes, brown sugar, raisins, onion, garlic, salt & spices. 
5 oz
",Dirty Dick's, Dirty Dick's Hot Sauce    ,6.99,https://heathotsauce.com/collections/all/products/dirty-dicks-hot-sauce,"[This bold, sweet and spicy sauce combines an exotic blend of habanero peppers, tropical fruits and ground spices. , Heat Level: Medium, Ingredients: Habanero peppers, mangoes, pineapple, vinegar, bananas, tomatoes, brown sugar, raisins, onion, garlic, salt & spices. , 5 oz]","This bold, sweet and spicy sauce combines an exotic blend of habanero peppers, tropical fruits and ground spices. ",medium,medium,"Habanero peppers, mangoes, pineapple, vinegar, bananas, tomatoes, brown sugar, raisins, onion, garlic, salt & spices. "
34,"
 This six time international award winner, has a mild jalapeno heat with a tart bite. Use this sauce on seafood, pork, chicken, carne asada, fish tacos, pasta salad and more! 
Heat Level: Mild
Ingredients: White Wine Vinegar, Jalapeno Peppers, Water, Green Chile Peppers, Shallots, Horseradish, Bell Pepper, Garlic, Cilantro, Lime Juice, Apple Essence, Lime Zest, Spices.
5 oz
",Race City Sauce Works, Jalapeno-Sour Apple Pepper Sauce    ,7.5,https://heathotsauce.com/collections/all/products/jalapeno-sour-apple-pepper-sauce,"[ This six time international award winner, has a mild jalapeno heat with a tart bite. Use this sauce on seafood, pork, chicken, carne asada, fish tacos, pasta salad and more! , Heat Level: Mild, Ingredients: White Wine Vinegar, Jalapeno Peppers, Water, Green Chile Peppers, Shallots, Horseradish, Bell Pepper, Garlic, Cilantro, Lime Juice, Apple Essence, Lime Zest, Spices., 5 oz]"," This six time international award winner, has a mild jalapeno heat with a tart bite. Use this sauce on seafood, pork, chicken, carne asada, fish tacos, pasta salad and more! ",mild,mild,"Ingredients: White Wine Vinegar, Jalapeno Peppers, Water, Green Chile Peppers, Shallots, Horseradish, Bell Pepper, Garlic, Cilantro, Lime Juice, Apple Essence, Lime Zest, Spices."
35,"
Fresh roasted jalapenos, tangy ground mustard and just a hint of aromatic cilantro, blended with a smooth bite of silver tequila, creates a bright and flavorful mustard that tastes great on anything from beef to veggies. 
Heat Level: Mild
Ingredients: Jalapeno Peppers, Prepared Mustard, Water, Cilantro, Tequila, Lime Juice, Mustard Powder, Shallots, Garlic, Apple Cider Vinegar, Brown Sugar, Onion, Turmeric, Paprika.
5 oz
",Race City Sauce Works, Jalapeno-Tequila Mustard Sauce    ,7.5,https://heathotsauce.com/collections/all/products/jalapeno-tequila-mustard-sauce,"[Fresh roasted jalapenos, tangy ground mustard and just a hint of aromatic cilantro, blended with a smooth bite of silver tequila, creates a bright and flavorful mustard that tastes great on anything from beef to veggies. , Heat Level: Mild, Ingredients: Jalapeno Peppers, Prepared Mustard, Water, Cilantro, Tequila, Lime Juice, Mustard Powder, Shallots, Garlic, Apple Cider Vinegar, Brown Sugar, Onion, Turmeric, Paprika., 5 oz]","Fresh roasted jalapenos, tangy ground mustard and just a hint of aromatic cilantro, blended with a smooth bite of silver tequila, creates a bright and flavorful mustard that tastes great on anything from beef to veggies. ",mild,mild,"Ingredients: Jalapeno Peppers, Prepared Mustard, Water, Cilantro, Tequila, Lime Juice, Mustard Powder, Shallots, Garlic, Apple Cider Vinegar, Brown Sugar, Onion, Turmeric, Paprika."
36,"
Deadwood Taco sauce is also great on burgers, meatloaf, roasts enchiladas and more. The flavor of the roasted garlic and chiles with dark toasted spices make for the perfect compliment to your everyday foods. 
Heat Level: Hot
Ingredients: Jalapeno Puree, Smoked Habanero Puree, Water, Roasted Garlic, Smoked 7 Pot Chile, Chipotle Chile, Mexican Chocolate, Coffee, Smoked Cinnamon, Spices, Lime Zest, Herbs, Smoked Hawaiian Sea Salt, Olive Oil.
5 oz
",Race City Sauce Works, Deadwood Taco Sauce    ,7.5,https://heathotsauce.com/collections/all/products/deadwood-taco-sauce,"[Deadwood Taco sauce is also great on burgers, meatloaf, roasts enchiladas and more. The flavor of the roasted garlic and chiles with dark toasted spices make for the perfect compliment to your everyday foods. , Heat Level: Hot, Ingredients: Jalapeno Puree, Smoked Habanero Puree, Water, Roasted Garlic, Smoked 7 Pot Chile, Chipotle Chile, Mexican Chocolate, Coffee, Smoked Cinnamon, Spices, Lime Zest, Herbs, Smoked Hawaiian Sea Salt, Olive Oil., 5 oz]","Deadwood Taco sauce is also great on burgers, meatloaf, roasts enchiladas and more. The flavor of the roasted garlic and chiles with dark toasted spices make for the perfect compliment to your everyday foods. ",hot,hot,"Ingredients: Jalapeno Puree, Smoked Habanero Puree, Water, Roasted Garlic, Smoked 7 Pot Chile, Chipotle Chile, Mexican Chocolate, Coffee, Smoked Cinnamon, Spices, Lime Zest, Herbs, Smoked Hawaiian Sea Salt, Olive Oil."
